index,model,time,label,start,start_act,end_act,h,n_obs,start_flag,n_obs_flag,pi,score,mape,rmse,coverage,success,experiment_id,run_id,subba
197,LinearRegressionModel,2024-08-15 08:08:31,2024-08-15,2024-08-15 00:00:00,2024-08-15,2024-08-15 23:00:00,24,24,True,True,0.95,True,0.0308143568462205,438.5764011296138,1.0,True,136075565368518006,f53866fd92b94ec6a1ae2ca3c7cddd08,PGAE
198,LinearRegressionModel,2024-08-15 08:09:57,2024-08-15,2024-08-15 00:00:00,2024-08-15,2024-08-15 23:00:00,24,24,True,True,0.95,True,0.0360078973250438,620.4310715492438,0.9583333333333334,True,771425966946062713,ad3c98b5ef1d47289e12d3d974da3cea,SCE
199,LinearRegressionModel,2024-08-15 08:10:50,2024-08-15,2024-08-15 00:00:00,2024-08-15,2024-08-15 23:00:00,24,24,True,True,0.95,True,0.0398705801166782,109.44724086878811,1.0,True,215276026619329586,33d735abb61a4bedae31bd559d6fb8d4,SDGE
200,LinearRegressionModel,2024-08-15 08:11:31,2024-08-15,2024-08-15 00:00:00,2024-08-15,2024-08-15 23:00:00,24,24,True,True,0.95,True,0.0867551360212485,12.372180528749618,0.9583333333333334,True,684431310257410319,49036507ffa34af288abbeb4105131c2,VEA
201,LinearRegressionModel,2024-08-16 08:09:20,2024-08-16,2024-08-16 00:00:00,2024-08-16,2024-08-16 23:00:00,24,24,True,True,0.95,True,0.0229572007264051,353.70860390298395,1.0,True,629830706624734015,35f0891b3c3a4bae8e4ac80dad3843ac,PGAE
202,LinearRegressionModel,2024-08-16 08:10:45,2024-08-16,2024-08-16 00:00:00,2024-08-16,2024-08-16 23:00:00,24,24,True,True,0.95,True,0.0404224231650342,756.8887272221823,0.9583333333333334,True,398792933921120701,b5847d6735bd4929b8360ab250ec5d34,SCE
203,LinearRegressionModel,2024-08-16 08:11:38,2024-08-16,2024-08-16 00:00:00,2024-08-16,2024-08-16 23:00:00,24,24,True,True,0.95,True,0.0415456794042837,121.35992979410558,1.0,True,798038713901847913,68f04584de0a4ac7bf900b78981fba7f,SDGE
204,LinearRegressionModel,2024-08-16 08:12:19,2024-08-16,2024-08-16 00:00:00,2024-08-16,2024-08-16 23:00:00,24,24,True,True,0.95,True,0.0550871489930773,6.930301743761207,1.0,True,410192635120840338,40a73aa36eeb4b0186ca4adb1a2e60bc,VEA
205,LinearRegressionModel,2024-08-17 08:08:21,2024-08-17,2024-08-17 00:00:00,2024-08-17,2024-08-17 23:00:00,24,24,True,True,0.95,True,0.0618580505691513,898.5822084428839,0.6666666666666666,True,267500178467615791,2180b299a94e44a6bde09d1ae9f13bcd,PGAE
206,LinearRegressionModel,2024-08-17 08:09:46,2024-08-17,2024-08-17 00:00:00,2024-08-17,2024-08-17 23:00:00,24,24,True,True,0.95,True,0.0569331038842898,1230.2247558973966,0.7083333333333334,True,721409801001172155,6c623d3890494bbf98e79fc871312830,SCE
207,LinearRegressionModel,2024-08-17 08:10:39,2024-08-17,2024-08-17 00:00:00,2024-08-17,2024-08-17 23:00:00,24,24,True,True,0.95,True,0.0799476884495366,202.6585333833062,0.9166666666666666,True,474617046971816212,4e5f435752004f3b8cea61caba26dc3f,SDGE
208,LinearRegressionModel,2024-08-17 08:11:20,2024-08-17,2024-08-17 00:00:00,2024-08-17,2024-08-17 23:00:00,24,24,True,True,0.95,True,0.1045176509234549,18.698180081639386,0.8333333333333334,True,828104983972503635,cde5de2a6ea84d7283ddbc97e7b8c855,VEA
209,LinearRegressionModel,2024-08-18 08:08:05,2024-08-18,2024-08-18 00:00:00,2024-08-18,2024-08-18 23:00:00,24,24,True,True,0.95,True,0.0536558734492256,738.8028457115905,0.7916666666666666,True,118558145622491448,dc8701e971be4be1a65db7a2583df9e6,PGAE
210,LinearRegressionModel,2024-08-18 08:09:30,2024-08-18,2024-08-18 00:00:00,2024-08-18,2024-08-18 23:00:00,24,24,True,True,0.95,True,0.0189047102622729,331.2835420592363,1.0,True,465696834721097652,ef68d38009734e2fbe59461c7832c050,SCE
211,LinearRegressionModel,2024-08-18 08:10:23,2024-08-18,2024-08-18 00:00:00,2024-08-18,2024-08-18 23:00:00,24,24,True,True,0.95,True,0.1017271368122138,259.63824613272953,0.8333333333333334,True,102624791418606315,0ec6d8530e5f417d92a71d3cc08aa4b7,SDGE
212,LinearRegressionModel,2024-08-18 08:11:04,2024-08-18,2024-08-18 00:00:00,2024-08-18,2024-08-18 23:00:00,24,24,True,True,0.95,True,0.0872689058352146,13.621928164823403,1.0,True,552733267758252117,92cc89eacd7b4cb2826e049f5355f945,VEA
213,LinearRegressionModel,2024-08-19 08:09:18,2024-08-19,2024-08-19 00:00:00,2024-08-19,2024-08-19 23:00:00,24,24,True,True,0.95,True,0.0985558296914339,1252.9259585909538,0.375,True,760785695297205637,829eb5cb23924934afbb49a3d2ba8e86,PGAE
214,LinearRegressionModel,2024-08-19 08:10:44,2024-08-19,2024-08-19 00:00:00,2024-08-19,2024-08-19 23:00:00,24,24,True,True,0.95,True,0.090187499839962,1854.984181326436,0.625,True,379181874329378003,36b93f25df3b415fb522a43f41c39131,SCE
215,LinearRegressionModel,2024-08-19 08:11:40,2024-08-19,2024-08-19 00:00:00,2024-08-19,2024-08-19 23:00:00,24,24,True,True,0.95,True,0.0707474042853704,229.00303725692623,0.9166666666666666,True,152010311150292392,d99c05d5b6b34d87b002fc9eec4fb808,SDGE
216,LinearRegressionModel,2024-08-19 08:12:21,2024-08-19,2024-08-19 00:00:00,2024-08-19,2024-08-19 23:00:00,24,24,True,True,0.95,True,0.0596050088886403,14.10129746499277,0.9166666666666666,True,727781469326591014,87977e994bfa4c77ab1b533f8d833a37,VEA
217,LinearRegressionModel,2024-08-20 08:09:23,2024-08-20,2024-08-20 00:00:00,2024-08-20,2024-08-20 23:00:00,24,24,True,True,0.95,True,0.0566276334118695,746.0554425655762,0.9166666666666666,True,643812305427921229,bf1b93eac4db400faee49b30ce469ccf,PGAE
218,LinearRegressionModel,2024-08-20 08:10:48,2024-08-20,2024-08-20 00:00:00,2024-08-20,2024-08-20 23:00:00,24,24,True,True,0.95,True,0.0361754463346376,599.7401104565963,0.9583333333333334,True,393803541915455623,51ce1c3d1d074e74970ec326b1c610a8,SCE
219,LinearRegressionModel,2024-08-20 08:11:42,2024-08-20,2024-08-20 00:00:00,2024-08-20,2024-08-20 23:00:00,24,24,True,True,0.95,True,0.0886399663941497,287.5516805758235,0.75,True,654251860427733040,c300d4cfb0374684b13f62b437e5cbe1,SDGE
220,LinearRegressionModel,2024-08-20 08:12:23,2024-08-20,2024-08-20 00:00:00,2024-08-20,2024-08-20 23:00:00,24,24,True,True,0.95,True,0.0812185636410528,10.9875158741777,1.0,True,953174602228663654,e6fc3bb3309241a497d3e6936c088f35,VEA
221,LinearRegressionModel,2024-08-21 08:09:02,2024-08-21,2024-08-21 00:00:00,2024-08-21,2024-08-21 23:00:00,24,24,True,True,0.95,True,0.0267986102730188,419.78887378291705,1.0,True,530644952982577358,9bbfe3fc00334ce8b9677f9aea800a84,PGAE
222,LinearRegressionModel,2024-08-21 08:10:27,2024-08-21,2024-08-21 00:00:00,2024-08-21,2024-08-21 23:00:00,24,24,True,True,0.95,True,0.0429863380357955,748.8063080294974,0.9583333333333334,True,745997118737471975,d9f6583317534d499786b5bc7b241f0e,SCE
223,LinearRegressionModel,2024-08-21 08:11:19,2024-08-21,2024-08-21 00:00:00,2024-08-21,2024-08-21 23:00:00,24,24,True,True,0.95,True,0.0564378849040796,210.44610182407607,0.7916666666666666,True,554521216265295930,c7b96ad06b4a498599c71dbbf0a3b911,SDGE
224,LinearRegressionModel,2024-08-21 08:12:01,2024-08-21,2024-08-21 00:00:00,2024-08-21,2024-08-21 23:00:00,24,24,True,True,0.95,True,0.0659917517186074,13.352874351989202,0.9166666666666666,True,668228980331460862,e955b03262044c4d98be4da1342005b5,VEA
225,LinearRegressionModel,2024-08-22 08:08:32,2024-08-22,2024-08-22 00:00:00,2024-08-22,2024-08-22 23:00:00,24,24,True,True,0.95,True,0.0210350971473482,426.4568697298946,0.9166666666666666,True,522035851693820219,50f2912bc39f4799973c408142005600,PGAE
226,LinearRegressionModel,2024-08-22 08:09:57,2024-08-22,2024-08-22 00:00:00,2024-08-22,2024-08-22 23:00:00,24,24,True,True,0.95,True,0.023970422965634,540.4670748269227,1.0,True,296455417048240422,a596c7178d2742abba0146672a005729,SCE
227,LinearRegressionModel,2024-08-22 08:10:50,2024-08-22,2024-08-22 00:00:00,2024-08-22,2024-08-22 23:00:00,24,24,True,True,0.95,True,0.0332317210107183,100.13070260018904,1.0,True,562659379523204370,ff6566f184934602a0d8bc25a5d5a010,SDGE
228,LinearRegressionModel,2024-08-22 08:11:31,2024-08-22,2024-08-22 00:00:00,2024-08-22,2024-08-22 23:00:00,24,24,True,True,0.95,True,0.0781691069209876,19.71070552227929,0.875,True,137647799570643338,3c89d35f48fe4c86be65d03e77e16547,VEA
229,LinearRegressionModel,2024-08-23 08:09:17,2024-08-23,2024-08-23 00:00:00,2024-08-23,2024-08-23 23:00:00,24,24,True,True,0.95,True,0.0153319714330408,245.91716218638936,1.0,True,449484059527654568,ee273cea806743de9ae645d110022acd,PGAE
230,LinearRegressionModel,2024-08-23 08:10:43,2024-08-23,2024-08-23 00:00:00,2024-08-23,2024-08-23 23:00:00,24,24,True,True,0.95,False,0.016534104813039206,328.30502058584426,1.0,True,439312774038023520,4906176b342e4385bd11a774ec938272,SCE
231,LinearRegressionModel,2024-08-23 08:11:36,2024-08-23,2024-08-23 00:00:00,2024-08-23,2024-08-23 23:00:00,24,24,True,True,0.95,True,0.0591638442074611,172.6343146201476,1.0,True,139439408670150976,af8eb9130ae44599aa9c8800c26e16cf,SDGE
232,LinearRegressionModel,2024-08-23 08:12:17,2024-08-23,2024-08-23 00:00:00,2024-08-23,2024-08-23 23:00:00,24,24,True,True,0.95,True,0.1253906677778655,20.17092592250515,1.0,True,798473674723736680,c2d07961b70f46d79b3a9dfe9a7487ed,VEA
233,LinearRegressionModel,2024-08-24 08:07:47,2024-08-24,2024-08-24 00:00:00,2024-08-24,2024-08-24 23:00:00,24,24,True,True,0.95,True,0.1027869106584043,1219.01225016249,0.2916666666666667,True,452113643102389385,c31520ee66b4498b89fc2a67c9fd9e73,PGAE
234,LinearRegressionModel,2024-08-24 08:08:39,2024-08-24,2024-08-24 00:00:00,2024-08-24,2024-08-24 23:00:00,24,24,True,True,0.95,True,0.1233329623152704,275.72285389375,0.9166666666666666,True,933526186878959541,e04ce63955ba4b41b207351bc62f9c23,SDGE
235,LinearRegressionModel,2024-08-24 08:09:21,2024-08-24,2024-08-24 00:00:00,2024-08-24,2024-08-24 23:00:00,24,24,True,True,0.95,True,0.1142601905409899,12.4205120525064,1.0,True,719382446183938372,fc2b6288e6144b08a93b58995cea1f7f,VEA
236,LinearRegressionModel,2024-08-25 08:08:04,2024-08-25,2024-08-25 00:00:00,2024-08-25,2024-08-25 23:00:00,24,24,True,True,0.95,True,0.0606387691049514,789.5929465452632,0.7916666666666666,True,625219267236023919,c36e73d8fd374a09950e958d4155cf48,PGAE
237,LinearRegressionModel,2024-08-25 08:08:57,2024-08-25,2024-08-25 00:00:00,2024-08-25,2024-08-25 23:00:00,24,24,True,True,0.95,True,0.0685472602810592,152.88086550829294,1.0,True,647080522984843818,4c91e9a350d84566b5add0b461694992,SDGE
238,LinearRegressionModel,2024-08-25 08:09:38,2024-08-25,2024-08-25 00:00:00,2024-08-25,2024-08-25 23:00:00,24,24,True,True,0.95,True,0.1097303361628988,18.835342566484307,1.0,True,222706120063737597,36bdafd6da724b56ba3c18ace9742e62,VEA
239,LinearRegressionModel,2024-08-26 20:08:16,2024-08-26,2024-08-26 00:00:00,2024-08-26,2024-08-26 23:00:00,24,24,True,True,0.95,False,0.11702703306023718,1521.8372774300312,0.125,True,749176185397196206,3fde194201244cc9a215770a75014058,PGAE
240,LinearRegressionModel,2024-08-26 20:09:08,2024-08-26,2024-08-26 00:00:00,2024-08-26,2024-08-26 23:00:00,24,24,True,True,0.95,True,0.0895293855181343,231.917866105886,1.0,True,632063563634801583,d59116e54e7c499bbec7bf8314ab7ac8,SDGE
241,LinearRegressionModel,2024-08-26 20:09:50,2024-08-26,2024-08-26 00:00:00,2024-08-26,2024-08-26 23:00:00,24,24,True,True,0.95,True,0.0805726577005594,16.514171398183162,0.9166666666666666,True,792673318070873004,cdbdcb3000ec44449f06437ea3dec771,VEA
242,LinearRegressionModel,2024-08-27 16:07:16,2024-08-27,2024-08-27 00:00:00,2024-08-27,2024-08-27 23:00:00,24,24,True,True,0.95,True,0.0779263889896287,218.42872116273523,0.875,True,430747619188306516,870b5aa50f8541d9931f91ae4e80f56f,SDGE
243,LinearRegressionModel,2024-08-27 16:07:58,2024-08-27,2024-08-27 00:00:00,2024-08-27,2024-08-27 23:00:00,24,24,True,True,0.95,True,0.0838106864712147,11.83669625768525,0.9583333333333334,True,667993315534043517,74e431df502642afac02d0742b9d4753,VEA
244,LinearRegressionModel,2024-08-28 08:08:17,2024-08-28,2024-08-28 00:00:00,2024-08-28,2024-08-28 23:00:00,24,24,True,True,0.95,True,0.0610286307860174,197.22594917726707,0.7916666666666666,True,132823826835031253,63d72778b9b54d3ea5821904d62b3f31,SDGE
245,LinearRegressionModel,2024-08-28 08:08:59,2024-08-28,2024-08-28 00:00:00,2024-08-28,2024-08-28 23:00:00,24,24,True,True,0.95,True,0.0552379608287255,12.209154339354797,0.9583333333333334,True,809942637133669922,50bcc1ea36f04eb1a0222616f967b57c,VEA
246,LinearRegressionModel,2024-08-29 08:08:13,2024-08-29,2024-08-29 00:00:00,2024-08-29,2024-08-29 23:00:00,24,24,True,True,0.95,True,0.0550495744801616,158.928787508574,0.9583333333333334,True,419400182007850758,b54a4cf07997463f988dc44f6b27e842,SDGE
247,LinearRegressionModel,2024-08-29 08:08:54,2024-08-29,2024-08-29 00:00:00,2024-08-29,2024-08-29 23:00:00,24,24,True,True,0.95,True,0.0586690724789097,13.38275391984043,0.9166666666666666,True,907172197413290443,bc9669b060cc49f8a9c685b5f5223164,VEA
248,LinearRegressionModel,2024-08-30 08:08:31,2024-08-30,2024-08-30 00:00:00,2024-08-30,2024-08-30 23:00:00,24,24,True,True,0.95,True,0.0540767876401021,147.04668203247485,0.9583333333333334,True,373143447534427957,0beb8ce4aa974004bdafe1fc290dd589,SDGE
249,LinearRegressionModel,2024-08-30 08:09:12,2024-08-30,2024-08-30 00:00:00,2024-08-30,2024-08-30 23:00:00,24,24,True,True,0.95,True,0.0580802895859482,11.44997518437215,0.9583333333333334,True,962089681562773620,55ce8c601d104ad0a95f580affe80e7d,VEA
250,LinearRegressionModel,2024-08-31 08:07:33,2024-08-31,2024-08-31 00:00:00,2024-08-31,2024-08-31 23:00:00,24,24,True,True,0.95,True,0.0956580286124987,245.474335207362,0.8333333333333334,True,487345994791841120,d5ec74f7999c4a01947b84d3720f34bc,SDGE
251,LinearRegressionModel,2024-08-31 08:08:14,2024-08-31,2024-08-31 00:00:00,2024-08-31,2024-08-31 23:00:00,24,24,True,True,0.95,True,0.102153367200964,18.82299193920545,0.875,True,275288590428943351,ae03ab8ccf3741f2abfcd3d54055457c,VEA
252,LinearRegressionModel,2024-09-01 08:07:48,2024-09-01,2024-09-01 00:00:00,2024-09-01,2024-09-01 23:00:00,24,24,True,True,0.95,True,0.0438771712503534,125.1404276726859,1.0,True,899322529689716438,2870f649a2194e5d86a8fff4e72b37ba,SDGE
253,LinearRegressionModel,2024-09-01 08:08:29,2024-09-01,2024-09-01 00:00:00,2024-09-01,2024-09-01 23:00:00,24,24,True,True,0.95,True,0.086654931567783,16.64184003589959,0.9166666666666666,True,313034837080838813,86254d47af9341d09d2a0a99ebf81d67,VEA
254,LinearRegressionModel,2024-09-02 08:08:47,2024-09-02,2024-09-02 00:00:00,2024-09-02,2024-09-02 23:00:00,24,24,True,True,0.95,True,0.0305868514075674,92.25223281244888,1.0,True,520582462754232017,80db54f316c24d3893b3677e373372bd,SDGE
255,LinearRegressionModel,2024-09-02 08:09:29,2024-09-02,2024-09-02 00:00:00,2024-09-02,2024-09-02 23:00:00,24,24,True,True,0.95,True,0.0418812027905117,8.042950526599332,0.9583333333333334,True,396831241784979112,405aca4d3a4e498cad981d662a2e54fa,VEA
256,LinearRegressionModel,2024-09-03 08:08:29,2024-09-03,2024-09-03 00:00:00,2024-09-03,2024-09-03 23:00:00,24,24,True,True,0.95,True,0.1011804382202585,315.30648804417325,0.7916666666666666,True,630958719529517853,a607f85dbee24fe39db64f805c90e344,SDGE
257,LinearRegressionModel,2024-09-03 08:09:10,2024-09-03,2024-09-03 00:00:00,2024-09-03,2024-09-03 23:00:00,24,24,True,True,0.95,True,0.089245886709807,15.882150791649291,0.875,True,891893704183873088,1a1009c7695042f985b1cf897ddb9255,VEA
258,LinearRegressionModel,2024-09-04 08:07:42,2024-09-04,2024-09-04 00:00:00,2024-09-04,2024-09-04 23:00:00,24,24,True,True,0.95,True,0.1149510213434073,355.0322292934058,0.7083333333333334,True,277732990429669965,53fd0d79a32845a582214e5f90c5ab3e,SDGE
259,LinearRegressionModel,2024-09-04 08:08:24,2024-09-04,2024-09-04 00:00:00,2024-09-04,2024-09-04 23:00:00,24,24,True,True,0.95,True,0.0512976311595603,11.814349149472234,0.9166666666666666,True,745157676489167314,394ab7f88bd04012a061af6745c413a5,VEA
260,LinearRegressionModel,2024-09-05 08:08:21,2024-09-05,2024-09-05 00:00:00,2024-09-05,2024-09-05 23:00:00,24,24,True,True,0.95,True,0.1210814796316252,487.7809289395115,0.5416666666666666,True,123704608151905836,5cd5837bb7e8464a97f9227038c0897a,SDGE
261,LinearRegressionModel,2024-09-05 08:09:02,2024-09-05,2024-09-05 00:00:00,2024-09-05,2024-09-05 23:00:00,24,24,True,True,0.95,True,0.053436600006883,10.511567222914351,0.9583333333333334,True,658982007728671152,9796a2e23a0b4f4ab13bd01825cbe9a3,VEA
262,LinearRegressionModel,2024-09-06 08:08:21,2024-09-06,2024-09-06 00:00:00,2024-09-06,2024-09-06 23:00:00,24,24,True,True,0.95,True,0.1734621035827259,664.1690874575395,0.3333333333333333,True,963149455406875288,2348239c866a48cb8f7e878d115a6fcf,SDGE
263,LinearRegressionModel,2024-09-06 08:09:03,2024-09-06,2024-09-06 00:00:00,2024-09-06,2024-09-06 23:00:00,24,24,True,True,0.95,True,0.0776285299984457,17.724071519493144,1.0,True,524208005504185080,cf1a79a999bc4580b60bd30bbc5f66b3,VEA
264,LinearRegressionModel,2024-09-07 08:07:36,2024-09-07,2024-09-07 00:00:00,2024-09-07,2024-09-07 23:00:00,24,24,True,True,0.95,True,0.0663814039249405,269.7609491713392,0.875,True,932047194558112861,b367ec9a1b204fc59ed516fffa99c3ee,SDGE
265,LinearRegressionModel,2024-09-07 08:08:18,2024-09-07,2024-09-07 00:00:00,2024-09-07,2024-09-07 23:00:00,24,24,True,True,0.95,True,0.0860091157989136,18.43076005144334,1.0,True,689935084461907697,ff415fd78edb4d6a9adf86656fcad219,VEA
266,LinearRegressionModel,2024-09-08 08:07:31,2024-09-08,2024-09-08 00:00:00,2024-09-08,2024-09-08 23:00:00,24,24,True,True,0.95,True,0.1581928082402701,590.137742015737,0.3333333333333333,True,421991344537514549,e3ceb62725554282a6b0128a425c5d9f,SDGE
267,LinearRegressionModel,2024-09-08 08:08:13,2024-09-08,2024-09-08 00:00:00,2024-09-08,2024-09-08 23:00:00,24,24,True,True,0.95,True,0.0986921003727559,25.60880501050336,0.8333333333333334,True,605836828342833443,9e25afd7288648a4999230783f4e87c2,VEA
268,LinearRegressionModel,2024-09-09 08:09:24,2024-09-09,2024-09-09 00:00:00,2024-09-09,2024-09-09 23:00:00,24,24,True,True,0.95,True,0.160338729833923,633.4136203718878,0.2916666666666667,True,289370078976908123,425b4f09105246f094a4b119934188d3,SDGE
269,LinearRegressionModel,2024-09-09 08:10:06,2024-09-09,2024-09-09 00:00:00,2024-09-09,2024-09-09 23:00:00,24,24,True,True,0.95,True,0.0658436473271474,12.3130520883871,0.875,True,655401632666080720,21f95c69a250432b8a72c0481b5d8d57,VEA
270,LinearRegressionModel,2024-09-10 08:08:32,2024-09-10,2024-09-10 00:00:00,2024-09-10,2024-09-10 23:00:00,24,24,True,True,0.95,True,0.0809419505556591,316.309555638976,0.75,True,931303324497058727,cb52c160faaf4cf78df895481e6e3c99,SDGE
271,LinearRegressionModel,2024-09-10 08:09:14,2024-09-10,2024-09-10 00:00:00,2024-09-10,2024-09-10 23:00:00,24,24,True,True,0.95,True,0.0569560613625425,14.103852643608636,0.9583333333333334,True,522264430236337867,e2b66ccce07141fd8c7647b906a4fce0,VEA
272,LinearRegressionModel,2024-09-11 08:08:15,2024-09-11,2024-09-11 00:00:00,2024-09-11,2024-09-11 23:00:00,24,24,True,True,0.95,True,0.1446644926024529,424.4823248635561,0.75,True,889630892231935334,425818bd18ca489ab4cf2b9f3bbcea27,SDGE
273,LinearRegressionModel,2024-09-11 08:08:56,2024-09-11,2024-09-11 00:00:00,2024-09-11,2024-09-11 23:00:00,24,24,True,True,0.95,True,0.0352471728672799,7.116245449913524,0.9583333333333334,True,296042279142043736,1c0dc05ed8394f5badfc20b646ec4c95,VEA
274,LinearRegressionModel,2024-09-12 08:08:14,2024-09-12,2024-09-12 00:00:00,2024-09-12,2024-09-12 23:00:00,24,24,True,True,0.95,True,0.2367115534784755,602.6527143161234,0.4583333333333333,True,234422578268924950,e7a37fb1d6e34e4b8628725b8c77060f,SDGE
275,LinearRegressionModel,2024-09-12 08:08:53,2024-09-12,2024-09-12 00:00:00,2024-09-12,2024-09-12 23:00:00,24,24,True,True,0.95,True,0.1211720107562843,20.9507436213602,0.9166666666666666,True,469590870897853271,e2415218bb2749c6836213fe8e5d4f6d,VEA
276,LinearRegressionModel,2024-09-13 08:08:23,2024-09-13,2024-09-13 00:00:00,2024-09-13,2024-09-13 23:00:00,24,24,True,True,0.95,True,0.1102782782796504,290.0308538619991,0.75,True,986651473538821969,5a651d719d324b069e056b278ffcc3fc,SDGE
277,LinearRegressionModel,2024-09-13 08:09:05,2024-09-13,2024-09-13 00:00:00,2024-09-13,2024-09-13 23:00:00,24,24,True,True,0.95,True,0.1242347952892725,19.0955675928332,0.9583333333333334,True,460863319168967092,35dd1256745a4c67bb8a5e477ed6637c,VEA
278,LinearRegressionModel,2024-09-14 08:08:26,2024-09-14,2024-09-14 00:00:00,2024-09-14,2024-09-14 23:00:00,24,24,True,True,0.95,True,0.142209058146215,312.88850572303005,0.7083333333333334,True,700879345818901017,1c76dac5d71e4e2698e1a2efe9cc9f08,SDGE
279,LinearRegressionModel,2024-09-14 08:09:08,2024-09-14,2024-09-14 00:00:00,2024-09-14,2024-09-14 23:00:00,24,24,True,True,0.95,True,0.0673080707811998,14.577858891722444,0.9166666666666666,True,913344936706915599,00704bf7ad944d4b99a5105231d82ac9,VEA
280,LinearRegressionModel,2024-09-15 08:07:36,2024-09-15,2024-09-15 00:00:00,2024-09-15,2024-09-15 23:00:00,24,24,True,True,0.95,True,0.1058854844359938,283.0681354435747,0.75,True,421516434946725595,576e63774ae04e6fa0686cc2538d87f5,SDGE
281,LinearRegressionModel,2024-09-15 08:08:17,2024-09-15,2024-09-15 00:00:00,2024-09-15,2024-09-15 23:00:00,24,24,True,True,0.95,True,0.052529087073506,12.470142640443605,0.9583333333333334,True,956407199882649142,77b696fe2f1f423ab7c93422115b2893,VEA
282,LinearRegressionModel,2024-09-16 20:07:20,2024-09-16,2024-09-16 00:00:00,2024-09-16,2024-09-16 23:00:00,24,24,True,True,0.95,True,0.1877035211754112,448.0428479376518,0.375,True,370800202064671777,a395739a30ea4c20825c28ef3483a5c9,SDGE
283,LinearRegressionModel,2024-09-16 20:08:01,2024-09-16,2024-09-16 00:00:00,2024-09-16,2024-09-16 23:00:00,24,24,True,True,0.95,True,0.0769916510571126,13.777529561673228,1.0,True,237810119685564374,e850647ae2974e0b9879fb76ad7f101e,VEA
284,LinearRegressionModel,2024-09-17 08:08:15,2024-09-17,2024-09-17 00:00:00,2024-09-17,2024-09-17 23:00:00,24,24,True,True,0.95,True,0.1789050881449959,383.1720333419953,0.7083333333333334,True,484187678334857861,063eb39fb23c4900b5f36ab1ef413cb5,SDGE
285,LinearRegressionModel,2024-09-17 08:08:57,2024-09-17,2024-09-17 00:00:00,2024-09-17,2024-09-17 23:00:00,24,24,True,True,0.95,True,0.1896901453866608,16.252222753442325,1.0,True,133756321603425440,014ea71e19d14eae8937dbf08bcc5209,VEA
286,LinearRegressionModel,2024-09-18 08:08:30,2024-09-18,2024-09-18 00:00:00,2024-09-18,2024-09-18 23:00:00,24,24,True,True,0.95,True,0.0966279427140776,253.2128171789778,0.875,True,128439301333965202,8fae092c496948958bbde1f31db9656b,SDGE
287,LinearRegressionModel,2024-09-18 08:09:13,2024-09-18,2024-09-18 00:00:00,2024-09-18,2024-09-18 23:00:00,24,24,True,True,0.95,True,0.073478281495809,12.367999106187494,1.0,True,890010027556885406,25edceb8fd4c4e9f91fcf376ef909d31,VEA
288,LinearRegressionModel,2024-09-19 08:08:54,2024-09-19,2024-09-19 00:00:00,2024-09-19,2024-09-19 23:00:00,24,24,True,True,0.95,True,0.0358529788403252,91.95481046157352,1.0,True,230881554371868909,427220b87f664ad5811edf1bd6d3b5af,SDGE
289,LinearRegressionModel,2024-09-19 08:09:37,2024-09-19,2024-09-19 00:00:00,2024-09-19,2024-09-19 23:00:00,24,24,True,True,0.95,True,0.0976863354038266,23.54513000772308,0.9583333333333334,True,718618384568016590,c8f6e9ebf3c4440d9186f270f4b7a1f2,VEA
290,LinearRegressionModel,2024-09-20 08:08:41,2024-09-20,2024-09-20 00:00:00,2024-09-20,2024-09-20 23:00:00,24,24,True,True,0.95,True,0.0453081800528615,117.91816980631177,1.0,True,583378898351612623,e76f9ef7567a408d86b4f113cce63e21,SDGE
291,LinearRegressionModel,2024-09-20 08:09:23,2024-09-20,2024-09-20 00:00:00,2024-09-20,2024-09-20 23:00:00,24,24,True,True,0.95,True,0.1034108249942172,20.683428344602884,1.0,True,904650667111820671,08bbcf5d3e8649ec89c86bb081e3fafc,VEA
292,LinearRegressionModel,2024-09-21 08:07:44,2024-09-21,2024-09-21 00:00:00,2024-09-21,2024-09-21 23:00:00,24,24,True,True,0.95,True,0.1019621653697144,221.96151115971315,0.875,True,177077019426668697,cd0e2215cb0343dc8cacbac5231ab996,SDGE
293,LinearRegressionModel,2024-09-21 08:08:26,2024-09-21,2024-09-21 00:00:00,2024-09-21,2024-09-21 23:00:00,24,24,True,True,0.95,True,0.179460738009457,27.263308573889724,0.8333333333333334,True,977660278362703401,ae69ddc2341849ecb4af92f16035fc8b,VEA
294,LinearRegressionModel,2024-09-22 08:07:51,2024-09-22,2024-09-22 00:00:00,2024-09-22,2024-09-22 23:00:00,24,24,True,True,0.95,True,0.0847321887137845,189.9925448793734,0.9166666666666666,True,531232058634696847,9343d987c13c42038691379377b83d8c,SDGE
295,LinearRegressionModel,2024-09-22 08:08:33,2024-09-22,2024-09-22 00:00:00,2024-09-22,2024-09-22 23:00:00,24,24,True,True,0.95,True,inf,29.90843426202516,0.7083333333333334,True,360774415909252007,690365b650514556bc6bb52e8d97e582,VEA
296,LinearRegressionModel,2024-09-23 08:09:02,2024-09-23,2024-09-23 00:00:00,2024-09-23,2024-09-23 23:00:00,24,24,True,True,0.95,True,0.079378299974368,217.0957510301808,1.0,True,408965846722367469,0403387be1f1459abc86f6d078fc13e0,SDGE
